station_id,name,lat,lon,num_bikes_available,capacity,occupation_rate,availability_score,bikes_per_dock,cluster,is_low_availability,distrito_nome,populacao_distrito,renda_media_distrito,densidade_distrito,lr_predicted,lr_residuals
18,18 - Itaú Faria Lima,-23.5866957209891,-46.6839182197003,2,23,0.08695652173913043,0.9130434782608696,0.08695652173913043,0,True,Itaim Bibi,81456,12000,8145.6,-1.5734870756585242,1.6604435973976546
19,19 - Av. Dr. Cardoso de Melo,-23.5957237516205,-46.6907050831378,12,15,0.8,0.19999999999999996,0.8,-1,False,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.9086765153172669
20,20 - CPTM Cidade Jardim,-23.583993934924454,-46.689837707270826,10,19,0.5263157894736842,0.4736842105263158,0.5263157894736842,-1,False,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.634992304790951
21,21 - Parque do Povo Portão 1,-23.5890444167307,-46.6882179128703,12,23,0.5217391304347826,0.4782608695652174,0.5217391304347826,-1,False,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.6304156457520494
22,22 - Rua Leopoldo Couto,-23.5892048894301,-46.683922812607,0,15,0.0,1.0,0.0,0,True,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.10867651531726685
23,23 - CPTM Vila Olímpia,-23.5939175701022,-46.6912681158608,21,47,0.44680851063829785,0.5531914893617021,0.44680851063829785,-1,False,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.5554850259555647
24,24 - Rua Funchal,-23.5926646139517,-46.6880574172455,3,19,0.15789473684210525,0.8421052631578947,0.15789473684210525,-1,True,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.2665712521593721
25,25 - Rua Helena,-23.592760580122647,-46.684488160713194,6,19,0.3157894736842105,0.6842105263157895,0.3157894736842105,-1,False,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.42446598900147736
26,26 - Praça Pierre Germayel,-23.595471393840594,-46.68321603623269,1,23,0.043478260869565216,0.9565217391304348,0.043478260869565216,0,True,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.15215477618683207
27,27 - Rua Min. Jesuíno Cardoso,-23.5925,-46.68132,0,35,0.0,1.0,0.0,0,True,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.10867651531726685
28,28 - Rua Comendador Miguel Calfat,-23.5933504143939,-46.6770266849259,5,15,0.3333333333333333,0.6666666666666667,0.3333333333333333,-1,False,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.44200984865060017
30,30 - Bandeira Paulista,-23.5902983608513,-46.6737765059991,0,19,0.0,1.0,0.0,0,True,Itaim Bibi,81456,12000,8145.6,-1.5734870756585242,1.5734870756585242
32,32 - Ibirapuera Portão 07,-23.5904191029121,-46.6659155439702,2,15,0.13333333333333333,0.8666666666666667,0.13333333333333333,-1,True,Itaim Bibi,81456,12000,8145.6,-1.5734870756585242,1.7068204089918575
33,33 - Ibirapuera Portão 08,-23.5880294812907,-46.6654595024922,6,19,0.3157894736842105,0.6842105263157895,0.3157894736842105,-1,False,Itaim Bibi,81456,12000,8145.6,-1.5734870756585242,1.8892765493427346
35,35 - Rua Benedito Lapin,-23.5872880300388,-46.6730159471865,4,23,0.17391304347826086,0.8260869565217391,0.17391304347826086,0,True,Itaim Bibi,81456,12000,8145.6,-1.5734870756585242,1.7474001191367852
36,36 - E.E. Aristides de Castro,-23.58689,-46.67548,2,15,0.13333333333333333,0.8666666666666667,0.13333333333333333,0,True,Itaim Bibi,81456,12000,8145.6,-1.5734870756585242,1.7068204089918575
37,37 - Edifício Infinity,-23.5876426356319,-46.679125355911,2,19,0.10526315789473684,0.8947368421052632,0.10526315789473684,0,True,Itaim Bibi,81456,12000,8145.6,-1.5734870756585242,1.6787502335532611
40,40 - Brasília,-23.5836480572258,-46.6720676960475,2,11,0.18181818181818182,0.8181818181818181,0.18181818181818182,0,True,Itaim Bibi,81456,12000,8145.6,-1.5734870756585242,1.755305257476706
44,44 - Ibirapuera Portão 09,-23.5786981592082,-46.6601881480506,12,19,0.631578947368421,0.368421052631579,0.631578947368421,-1,False,Itaim Bibi,81456,12000,8145.6,-1.5734870756585242,2.205066023026945
47,47 - Suzano,-23.5787313776399,-46.6705247776249,4,11,0.36363636363636365,0.6363636363636364,0.36363636363636365,-1,False,Itaim Bibi,81456,12000,8145.6,-1.5734870756585242,1.9371234392948877
48,48 - Itacema,-23.5795039033974,-46.6732522004535,1,15,0.06666666666666667,0.9333333333333333,0.06666666666666667,0,True,Itaim Bibi,81456,12000,8145.6,-1.5734870756585242,1.6401537423251908
50,50 - Rua André Fernandes,-23.582404103589724,-46.68139126722924,6,15,0.4,0.6,0.4,-1,False,Itaim Bibi,81456,12000,8145.6,-1.5734870756585242,1.9734870756585243
53,53 - Google São Paulo,-23.5871323494481,-46.6820977165766,0,15,0.0,1.0,0.0,0,True,Itaim Bibi,81456,12000,8145.6,-1.5734870756585242,1.5734870756585242
59,59 - EBAC,-23.5561973682702,-46.6926703781386,1,19,0.05263157894736842,0.9473684210526316,0.05263157894736842,-1,True,Pinheiros,65364,8500,6536.4,1.4172493684297591,-1.3646177894823908
69,69 - Oscar Freire,-23.5657634935473,-46.6660490874622,3,15,0.2,0.8,0.2,-1,True,Vila Madalena,48501,7200,4850.1,2.812799793762065,-2.612799793762065
71,71 - Pamplona,-23.5699175975531,-46.6596995408145,3,15,0.2,0.8,0.2,-1,True,Bela Vista,63190,6200,6319.0,3.1628822441928426,-2.9628822441928424
73,73 - Ginásio Ibirapuera,-23.5770321440522,-46.6564518396582,4,19,0.21052631578947367,0.7894736842105263,0.21052631578947367,-1,True,Bela Vista,63190,6200,6319.0,3.1628822441928426,-2.952355928403369
75,75 - Viaduto Tutóia,-23.5803036309472,-46.6504327496116,3,11,0.2727272727272727,0.7272727272727273,0.2727272727272727,-1,False,Bela Vista,63190,6200,6319.0,3.1628822441928426,-2.89015497146557
76,76 - 8° Batalhão,-23.5742984595697,-46.6540400716306,12,15,0.8,0.19999999999999996,0.8,-1,False,Bela Vista,63190,6200,6319.0,3.1628822441928426,-2.3628822441928428
77,77 - Alameda J. Eugênio de Lima,-23.570389641893,-46.6553101677443,0,11,0.0,1.0,0.0,-1,True,Bela Vista,63190,6200,6319.0,3.1628822441928426,-3.1628822441928426
83,83 - Augusta,-23.562835912553,-46.6649115916232,1,15,0.06666666666666667,0.9333333333333333,0.06666666666666667,-1,True,Consolação,57365,7500,5736.5,2.360700773354271,-2.294034106687604
85,85 - Praça do Ciclista,-23.55595,-46.66266,3,15,0.2,0.8,0.2,-1,True,Consolação,57365,7500,5736.5,2.360700773354271,-2.1607007733542707
86,86 - Shopping Center 3,-23.55842,-46.65961,9,19,0.47368421052631576,0.5263157894736843,0.47368421052631576,-1,False,Consolação,57365,7500,5736.5,2.360700773354271,-1.8870165628279552
87,87 - Parque Prefeito Mário Covas,-23.560031477862115,-46.65778968894957,6,17,0.35294117647058826,0.6470588235294117,0.35294117647058826,-1,False,Bela Vista,63190,6200,6319.0,3.1628822441928426,-2.8099410677222543
90,90 - Alameda Campinas,-23.5645728749771,-46.6523898406747,0,23,0.0,1.0,0.0,-1,True,Bela Vista,63190,6200,6319.0,3.1628822441928426,-3.1628822441928426
91,91 - Paulista 778,-23.5658479,-46.651722,1,11,0.09090909090909091,0.9090909090909091,0.09090909090909091,-1,True,Bela Vista,63190,6200,6319.0,3.1628822441928426,-3.0719731532837518
92,92 - Metrô Brigadeiro,-23.5681059122191,-46.6486743523506,4,15,0.26666666666666666,0.7333333333333334,0.26666666666666666,-1,False,Bela Vista,63190,6200,6319.0,3.1628822441928426,-2.896215577526176
95,95 - R. Manoel da Nóbrega ,-23.5681587220928,-46.6489777696966,0,7,0.0,1.0,0.0,-1,True,Bela Vista,63190,6200,6319.0,3.1628822441928426,-3.1628822441928426
100,100 - Itaú Cultural,-23.5703654,-46.6458822,0,19,0.0,1.0,0.0,-1,True,Bela Vista,63190,6200,6319.0,3.1628822441928426,-3.1628822441928426
101,101 - Praça Gen. Gentil Falcão,-23.6049435587906,-46.6949615662523,9,11,0.8181818181818182,0.18181818181818177,0.8181818181818182,-1,False,Brooklin,91894,9200,9189.4,0.20942384796646973,0.6087579702153485
102,102 - Rua James Watt,-23.6118685865358,-46.694953329576,0,23,0.0,1.0,0.0,-1,True,Brooklin,91894,9200,9189.4,0.20942384796646973,-0.20942384796646973
103,103 - Rua Hans Oersted,-23.6089863999008,-46.6944769361133,1,23,0.043478260869565216,0.9565217391304348,0.043478260869565216,-1,True,Brooklin,91894,9200,9189.4,0.20942384796646973,-0.16594558709690452
105,105 - Praça João Duran Alonso,-23.60238086265165,-46.6922235665003,3,15,0.2,0.8,0.2,-1,True,Brooklin,91894,9200,9189.4,0.20942384796646973,-0.009423847966469723
112,112 - R. Lee de Forest,-23.6121427531147,-46.6957413582252,2,15,0.13333333333333333,0.8666666666666667,0.13333333333333333,-1,True,Brooklin,91894,9200,9189.4,0.20942384796646973,-0.0760905146331364
114,114 - Rua Alvorada,-23.6013159108738,-46.68170564666,11,15,0.7333333333333333,0.2666666666666667,0.7333333333333333,-1,False,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.8420098486506001
115,115 - Praça Procópio Ferreira,-23.6001574646657,-46.6894766023497,10,19,0.5263157894736842,0.4736842105263158,0.5263157894736842,-1,False,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.634992304790951
117,117 - Cubo Itaú,-23.5966593672495,-46.6865907226439,11,23,0.4782608695652174,0.5217391304347826,0.4782608695652174,-1,False,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.5869373848824843
118,118 - Rua Júlio Diniz,-23.5977973921346,-46.6840348376308,12,19,0.631578947368421,0.368421052631579,0.631578947368421,-1,False,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.7402554626856879
119,119 - Rua Quatá,-23.5970325358107,-46.6804311376391,2,11,0.18181818181818182,0.8181818181818181,0.18181818181818182,0,True,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.2904946971354487
120,120 - Rua Gomes de Carvalho,-23.5997736418236,-46.6795527222334,5,19,0.2631578947368421,0.736842105263158,0.2631578947368421,-1,False,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.37183441005410894
121,121 - Insper,-23.5978131886461,-46.6776630781739,8,23,0.34782608695652173,0.6521739130434783,0.34782608695652173,-1,False,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.4565026022737886
122,122 - Baluarte,-23.600724,-46.675455,1,15,0.06666666666666667,0.9333333333333333,0.06666666666666667,0,True,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.1753431819839335
123,123 - R. Santa Justina,-23.5948089866643,-46.6749451529719,7,11,0.6363636363636364,0.36363636363636365,0.6363636363636364,-1,False,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.7450401516809032
124,124 - Praça Pereira Coutinho,-23.5940306200704,-46.6692773588711,0,15,0.0,1.0,0.0,0,True,Itaim Bibi,81456,12000,8145.6,-1.5734870756585242,1.5734870756585242
125,125 - Natividade,-23.5972296670023,-46.6716583619071,5,11,0.45454545454545453,0.5454545454545454,0.45454545454545453,-1,False,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.5632219698627214
126,126 - Graúna,-23.6013401704407,-46.6711916347834,0,11,0.0,1.0,0.0,0,True,Moema,83368,9800,8336.8,-0.008142117246223934,0.008142117246223934
127,127 - Jacutinga,-23.600369824627,-46.668921020279,2,11,0.18181818181818182,0.8181818181818181,0.18181818181818182,0,True,Moema,83368,9800,8336.8,-0.008142117246223934,0.18996029906440576
129,129 - Praça do Pombo,-23.603478,-46.664001,5,15,0.3333333333333333,0.6666666666666667,0.3333333333333333,-1,False,Moema,83368,9800,8336.8,-0.008142117246223934,0.34147545057955725
131,131 - Ibirapuera Portão 06,-23.593685,-46.660042,9,19,0.47368421052631576,0.5263157894736843,0.47368421052631576,-1,False,Moema,83368,9800,8336.8,-0.008142117246223934,0.4818263277725397
132,132 - Ibirapuera Portão 05,-23.5921163886911,-46.6553996394387,4,19,0.21052631578947367,0.7894736842105263,0.21052631578947367,-1,True,Moema,83368,9800,8336.8,-0.008142117246223934,0.2186684330356976
135,135 - Ibirapuera Portão 10,-23.582078,-46.657321,4,23,0.17391304347826086,0.8260869565217391,0.17391304347826086,-1,True,Itaim Bibi,81456,12000,8145.6,-1.5734870756585242,1.7474001191367852
136,457 - Haddock Lobo,-23.5563524,-46.6596949,0,11,0.0,1.0,0.0,-1,True,Consolação,57365,7500,5736.5,2.360700773354271,-2.360700773354271
138,138 - Chilon,-23.5936014851943,-46.6800723302731,2,19,0.10526315789473684,0.8947368421052632,0.10526315789473684,0,True,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.2139396732120037
140,140 - JK Iguatemi,-23.590773597943684,-46.688757803683266,15,19,0.7894736842105263,0.21052631578947367,0.7894736842105263,-1,False,Vila Olímpia,39485,11500,3948.5,-0.10867651531726685,0.8981501995277932
141,141 - Praça Luis Carlos Paraná,-23.5827091295632,-46.6838868603995,10,27,0.37037037037037035,0.6296296296296297,0.37037037037037035,-1,False,Itaim Bibi,81456,12000,8145.6,-1.5734870756585242,1.9438574460288947
143,143 - Rua João Cachoeira,-23.586701,-46.677361,1,19,0.05263157894736842,0.9473684210526316,0.05263157894736842,0,True,Itaim Bibi,81456,12000,8145.6,-1.5734870756585242,1.6261186546058926
144,144 - Rua Iguatemi,-23.586778592564986,-46.681167822723374,3,23,0.13043478260869565,0.8695652173913043,0.13043478260869565,0,True,Itaim Bibi,81456,12000,8145.6,-1.5734870756585242,1.7039218582672198
145,145 - CPTM Berrini,-23.6049719308606,-46.6962601886354,13,23,0.5652173913043478,0.4347826086956522,0.5652173913043478,-1,False,Brooklin,91894,9200,9189.4,0.20942384796646973,0.35579354333787805
146,146 - Ibirapuera Portão 03,-23.588615386971195,-46.65265270967836,12,23,0.5217391304347826,0.4782608695652174,0.5217391304347826,-1,False,Moema,83368,9800,8336.8,-0.008142117246223934,0.5298812476810065
150,150 - Metrô Paraíso,-23.5749909630878,-46.6415215997509,16,19,0.8421052631578947,0.1578947368421053,0.8421052631578947,-1,False,Bela Vista,63190,6200,6319.0,3.1628822441928426,-2.320776981034948
151,151 - Centro Cultural SP,-23.5697804473938,-46.6399782950921,0,23,0.0,1.0,0.0,-1,True,Bela Vista,63190,6200,6319.0,3.1628822441928426,-3.1628822441928426
153,153 - Monsenhor Passaláqua,-23.5604966383472,-46.6422656825963,5,11,0.45454545454545453,0.5454545454545454,0.45454545454545453,-1,False,Bela Vista,63190,6200,6319.0,3.1628822441928426,-2.708336789647388
154,154 - R. Condessa de São Joaquim,-23.5578839112131,-46.6397155073801,2,11,0.18181818181818182,0.8181818181818181,0.18181818181818182,-1,True,Liberdade,69092,5800,6909.2,3.3022247738891917,-3.12040659207101
156,462 - Jacarezinho,-23.57602653,-46.68882459,0,19,0.0,1.0,0.0,-1,True,Pinheiros,65364,8500,6536.4,1.4172493684297591,-1.4172493684297591
